app_id,reviewId,userName,score,content,thumbsUpCount,at,replyContent,repliedAt,appVersion,label_sentiment
id.diskominfo.nyarigawe,ac675184-0918-4738-a9af-997af27b4d9e,Makpur Rojikin,5,mantap pa dedi,0,2025-10-18T07:16:20,"Terima Kasih atas saran dan masukannya wargi
",2025-11-21T09:36:41,1.0.0,1
id.diskominfo.nyarigawe,a4fbfd53-f94a-4612-a3b0-a3ace7540ab3,iim imron,1,kode verifikasi gak ada susah daftar payah,0,2025-10-17T20:50:27,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:37:33,,0
id.diskominfo.nyarigawe,afcb2ae0-42a6-4f27-98d8-86bef303f647,マンザーラアリ,1,"kenapa daftar pun mesti pake KTP, padahal gmail login pun cukup",0,2025-10-17T19:05:34,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:38:55,,0
id.diskominfo.nyarigawe,1787360a-e6d2-4fac-9704-b66f3b340c79,Ripan putra,4,apps nya bagus cara pendaftaran sangat mudah dan fat respon. tapi saya liat ternyata isi nya minimal harus lulusan SMA SMK sarjana. tapi bagi kaum mendang mending itu tidak sesuai realita,0,2025-10-17T18:37:05,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T14:00:08,,1
id.diskominfo.nyarigawe,f20306b3-5ac5-4ac7-82bc-79efb5835437,Fauzi Hamdani,1,lowongan sedikit kumaha ie pa dedi,0,2025-10-17T11:15:12,Terima Kasih atas saran dan masukannya wargi,2025-11-20T09:35:18,1.0.0,0
id.diskominfo.nyarigawe,009e2486-5d66-498f-af34-7278a2da5701,Sukatani 4355,1,ASA EWEUH WAE PANGGILAN GEUS REK SABULAN NGALAMAR TEH HAHA,0,2025-10-17T11:03:49,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:15:05,1.0.0,0
id.diskominfo.nyarigawe,cd804159-e07e-4dbe-b7e3-773e75c56f5b,SIGIT ALAMSYAH,1,"masih banyak yang harus diperbaiki, saya mengalami keluhan tidak mendapat kode opt, padahal jelas gmail saya tidak salah, sudah berapa kali menunggu 10 menit dan itu terus menerus saya tunggu, alhasil nihil tidak ada satu pun kode otp yang masuk ke gmail saya",0,2025-10-17T05:37:18,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:45:07,1.0.0,0
id.diskominfo.nyarigawe,6e626f19-9680-477c-95a2-e8588f1786f0,Noval Haviz,1,"yang bener aja buat aplikasi banyak bug. boomer sama milenial kalo urusan anggaran aplikasi paling gercep, giliran pemeliharaan aplikasi pada kabur.",0,2025-10-16T21:18:20,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:49:12,1.0.0,0
id.diskominfo.nyarigawe,318f19fd-a447-4844-b5ca-ab13e108204f,nandang mulyana,1,mohon maaf saya kasih bintang 1 dulu. bisakah yang berusia lebih dari 35 tahun bekerja? karena justru di usia 35 tahun ke atas kebutuhan semakin meningkat. dan usia 35tahun keatas masih sama semangat bekerja. terimakasih,0,2025-10-16T20:15:49,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:49:30,,0
id.diskominfo.nyarigawe,c7dde835-2674-4450-8309-e57d5cb63657,Wawan Barakuda,1,APK ga jlas hoax d daftar pke akun yg aktf ga bs masuk,0,2025-10-16T19:19:13,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:47:29,,0
id.diskominfo.nyarigawe,a1800a95-5ac9-46de-a2ad-d79bdd38d7a5,Fly Fikri,2,aplikasi nya masih kacau tolong di perbaiki lagi buat kami orang Jawa Barat,0,2025-10-16T19:03:12,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T13:51:00,1.0.0,0
id.diskominfo.nyarigawe,36b06000-f906-443f-8f73-6ebcbc2fed67,Abdul Rojak,1,kurang merakyat banyak istilah yg memusingkan bagi orang awam dan tidak berijsah tinggi...kata nya untuk rakyat kecil...tp ttp hanya orang tertentu yg bisa menikmati...tolong di perbaiki LG...,0,2025-10-16T18:49:49,"Terima kasih wargi atas saran dan masukannya,",2025-11-14T10:54:32,1.0.0,0
id.diskominfo.nyarigawe,b8c4eac4-d9bf-4876-80c7-eae3937e9e94,khaila zakhra (hafidz wae lah),1,"Aplk aneh udah di isi kolom semua masih aja tnya jurusan !!! lah klo pengangguran lulsn SD gmna mau isi , ini aplks utk org gk mmpu atau org iseng aja seh bukn nya utk permudah tpi mlah masih di persulit",0,2025-10-16T18:23:14,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:52:04,1.0.0,0
id.diskominfo.nyarigawe,433a5d98-4655-497e-ad48-69ff2415ca3f,Ulwan Firdaus,1,gabisa daftar udah beberapa kali,0,2025-10-16T18:07:02,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:41:48,1.0.0,0
id.diskominfo.nyarigawe,5f4877ae-e230-4f1e-9791-dc62b675b9b6,Falah Miko,1,orang nyari kerjaan syarat nya minimal kerja 1/2 tahun semua ☺️😌,0,2025-10-16T17:18:05,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:50:25,1.0.0,0
id.diskominfo.nyarigawe,74a26619-5fb1-4c38-bf39-7524dd12d83c,Ferdy Fauzi Abdilah,2,"tolong untuk beri akses perizin ke galeri, karena saya tidak bisa mengupload foto ijazah dan paklaring",0,2025-10-16T16:33:28,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T13:57:41,,0
id.diskominfo.nyarigawe,61941591-f2d8-49cd-8fd9-62c09e5551d8,Samih Mieh,5,"Ka tolong perbaiki di upload dokumennya itu tidak bisa mulu harus ada ijin aplikasi padahal di pengaturan semua media itu udah saya ijinkan, terimakasih kak semoga keluhan kami bisa di tanggapi dengan cepat dan perusahaan yang menyediakan lowongan nya juga semakin banyak lagi.",195,2025-10-16T16:22:53,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki
",2025-11-21T09:34:00,1.0.0,1
id.diskominfo.nyarigawe,72a41d46-704b-4749-a416-4fea022fb0b1,Aang Tatang Ts,5,bagus sekali,0,2025-10-16T15:20:49,Terima Kasih atas saran dan masukannya wargi,2025-11-21T09:32:28,1.0.0,1
id.diskominfo.nyarigawe,73901e56-cef8-4149-a3b4-5a561bc71b57,Bekasi,5,is the best,0,2025-10-16T14:01:41,,,1.0.0,1
id.diskominfo.nyarigawe,696fb6b0-f59d-4851-a005-977daa4e5697,Taufik Nurjaman,4,semoga dapat membantu dan mempermudah dalam mencari loker di jawabarat terutama di kota sukabumi. dan terbebas dari pungli dan calo calo yang tidak bertanggung jawab,0,2025-10-16T13:21:51,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T13:50:42,1.0.0,1
id.diskominfo.nyarigawe,1b1055c1-ad34-476c-ae3f-da9bbe09f83e,coba lagi,1,"susah bikin akun, gagal terus",1,2025-10-16T12:58:43,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:53:05,1.0.0,0
id.diskominfo.nyarigawe,83bd7d6b-d0f5-44c2-8a90-7936f65dd4fd,guntur 907,1,aplikasi sampah udah daftar apply2 . mau login lagi ga bisa2 udah ganti password beberapa kali tetap gabbisa login ..parah sampah banget asli,0,2025-10-16T12:06:52,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:45:42,1.0.0,0
id.diskominfo.nyarigawe,22ff71a1-4a17-4a2f-b345-713132a6a368,Game TV,1,gak Sempurna izin Akses galery gak bisa tambahin kelulusan gak bisa,0,2025-10-16T10:54:45,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:51:11,1.0.0,0
id.diskominfo.nyarigawe,5b4dde8c-6d1a-4a08-8676-c0c0136d0bb1,Akmal Ludin,1,bug pas verifikasi otp bnerin..,1,2025-10-16T10:37:18,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:44:41,1.0.0,0
id.diskominfo.nyarigawe,10fc2b56-73bc-4a32-93a5-18cf714f8b23,Asep rudian,1,"ketika memasukan dokumen, pas pilih kamare , sudah jepret,eh balik lagi ( mental ) mau pilih via galery izinkan akses galeri nya ga ada.",0,2025-10-16T08:06:16,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:51:46,1.0.0,0
id.diskominfo.nyarigawe,4bc98fd6-f64a-44c1-adca-fe3055421896,IIham Abdullah Apandi,1,"aplikasi jelek, setiap mau buka selalu harus login",0,2025-10-16T07:29:48,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:48:49,1.0.0,0
id.diskominfo.nyarigawe,fa6af3c6-3406-44b9-9e11-c2ee4139c8b9,Yan Yan,1,"nunggu otp via email selama 10 menit. harus kode otp kasih pilihan,mau email ato wa. udh nunggu 5 menit,apk keluar sendiri",0,2025-10-16T07:12:58,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:45:27,1.0.0,0
id.diskominfo.nyarigawe,6c0dd2ba-4eda-48a7-9b3a-234b1f1f9ee7,aripp rahman,1,ini kendalanya kode otp ga masuk masuk masalahnya kenapa ya,0,2025-10-16T06:49:11,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:54:56,1.0.0,0
id.diskominfo.nyarigawe,458dadc7-9b84-42c5-b449-ff83dcaf4c1e,asep effendi,5,"aplikasi yg luar biasa, ini penting untuk para pencari kerja",0,2025-10-16T06:33:55,"Terima Kasih atas saran dan masukannya wargi
",2025-11-21T09:26:01,1.0.0,1
id.diskominfo.nyarigawe,36065341-54da-4a20-962f-4054ae1be30a,AKA155,5,tolong diperbaiki lagi untuk kategori pengalaman kerja harusnya jngan wajib soalnya banyak orang yang sudah kerja banyak juga yang gak punya surat keterangan kerja ataupun yang belum pengalaman sama sekali mohon di perbaiki lagi,0,2025-10-16T06:32:38,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki
",2025-11-21T09:32:01,1.0.0,1
id.diskominfo.nyarigawe,fc2a6ffc-8070-43dc-8d14-09afd02925eb,Muhammad Hasip,4,"4 dlu karna susah daftarnya.. tidak mendapatkan otp dari Gmail, tolong pencerahannya lur... sudah sya ulang brkali2 tetep GK ada notip otp dari Gmail nya",0,2025-10-16T05:51:51,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:51:29,,1
id.diskominfo.nyarigawe,721a6d1d-b8c5-466f-ae43-b2604a5c37d7,"Junedi, S.E",5,"Is the best aplication, sangat membantu",0,2025-10-16T02:04:33,"Terima Kasih atas saran dan masukannya wargi
",2025-11-21T09:31:05,1.0.0,1
id.diskominfo.nyarigawe,4dabe395-0f80-4955-8318-b6e90ee11d0c,Didin Sofandi,1,"Jangankan ngelamar, mau daftar aja kode OTPnya gak muncul²😡 Tolong diperbaiki",0,2025-10-16T00:53:16,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:57:05,1.0.0,0
id.diskominfo.nyarigawe,f92a9914-36e8-4bde-a570-4aed81edb808,Jamalludin Akbar,1,masih kurang Ok,0,2025-10-15T21:27:08,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:01:11,1.0.0,0
id.diskominfo.nyarigawe,d46dc241-dad8-4ebe-bfac-365fb6f66698,Aceng Koswara,5,mantap nyari gawe,0,2025-10-15T21:13:31,Terima Kasih atas saran dan masukannya wargi,2025-11-21T09:31:29,,1
id.diskominfo.nyarigawe,830b31f6-3538-4ca1-817f-dcf4c2a67b57,Hikmat Maulana,5,good luck,0,2025-10-15T20:51:54,"Terima Kasih atas saran dan masukannya wargi
",2025-11-21T09:27:47,,1
id.diskominfo.nyarigawe,4b84b9c6-ec87-4a06-98df-ff189a3f3cbe,Fauji Badilah,1,maaf saya kasih bintang 1 karena fiturnya buat update surat pengalaman susah Mulu harus ijinkan galeri foto tapi saya udh di ijinkan tetap enggak bisa fiturnya susah buat akses nya,0,2025-10-15T20:39:19,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:04:35,1.0.0,0
id.diskominfo.nyarigawe,3c5aa1d5-b651-43f2-bbe1-57af9532bb18,Acong Ipong,5,ok,0,2025-10-15T18:59:46,Terima Kasih atas saran dan masukannya wargi,2025-11-21T09:31:44,1.0.0,1
id.diskominfo.nyarigawe,9e45d9c6-c061-42d1-962f-19b4d2231acb,Luna Warrior,1,"PERBAIKI IZIN GALERI YANG SUDAH DI IZINKAN NAMUN TETAP TIDAK BISA UPLOAD DOKUMEN. PEKERJAAN DI SEMUA PERUSAHAAN KAPAL CUMI DAN SEMACAMNYA ADALAH SCAM, MASA SEKELAS PROVINSI JAWA BARAT TIDAK BISA FILTER MANA YANG BETULAN CARI KARYAWAN SAMA JUAL MANUSIA. TOLONG PERHATIKAN DENGAN SANGAT TELITI DAN PENUH TANGGUNG JAWAB, HAPUS SEMUA LOKER KAPAL CUMI DAN SEMACAMNYA, JANGAN SAMPAI ADA WARGA JAWA BARAT YANG MALAH TERJEBAK SCAM KERJA KAPAL CUMI DAN SEMACAMNYA ITU, MIRIS..!!!!!!!!!",0,2025-10-15T18:28:13,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:05:11,1.0.0,0
id.diskominfo.nyarigawe,7ee232ac-4efa-4db0-9f29-90cb0571c1cd,Yandi Apriansyah,1,terlalu ribet masih bagusan jobstreet untuk loker nya banyak di sana coba pihak nyari gawe di update biar lebih simpel setiap masukin foto atau ke luar dari aplikasi bntr harus masukin email dan sandi terus ber ulang ulang kaya gitu,2,2025-10-15T15:28:42,"Terima Kasih atas saran dan masukannya wargi,Untuk Lowongan kerja sedang bertahap untuk masuk kedalam sistem",2025-11-14T11:20:37,1.0.0,0
id.diskominfo.nyarigawe,26f7a8d7-93ad-403d-837c-089cd46f6781,Oga Rizkxj,1,"daftar dari pekerjaannya udh bagus ditahap awal tapi kenapa makin kesini ada kaya penyusup, tolong lebih diperhatikan lagi takutnya apk ini dijadikan tppo. bahaya bgt",1,2025-10-15T15:20:29,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:04:11,1.0.0,0
id.diskominfo.nyarigawe,450a14be-7bc1-4193-9835-38d228bd4b8d,Dian Dien,5,good,0,2025-10-15T15:07:38,"Terima Kasih atas saran dan masukannya wargi
",2025-11-21T09:27:27,1.0.0,1
id.diskominfo.nyarigawe,52f6e170-7a3e-4cd8-80a0-dd12e6548ce2,Dedi,4,Ok,0,2025-10-15T14:45:41,Terima Kasih atas saran dan masukannya wargi,2025-11-20T09:57:48,,1
id.diskominfo.nyarigawe,a7ac4810-92a7-4fc3-a297-dbc8217b2f96,Bryan Alfiansyahhh,1,"untuk bagian biodata yang mewajibkan punya pengalaman kerja, lalu bagaimana dengan saya yang fresh graduate ini belum mempunyai pengalaman kerja apapun, tolong diperbaiki lagi",0,2025-10-15T14:28:07,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:06:55,1.0.0,0
id.diskominfo.nyarigawe,b6bfb27a-b7c7-4b2d-a39d-a551d6dcf3fa,Omat Abiyasa,5,di iphone belum bisa yah? soalnya di appstore belum ada.,0,2025-10-15T14:06:11,"Terima Kasih atas saran dan masukannya wargi, untuk IOS mudah mudah dapt rillis di akhir tahun ini",2025-11-21T09:26:41,,1
id.diskominfo.nyarigawe,8fbfedda-0cce-401a-acf9-7c70d9f91b97,David Grabb,2,"batas usia masih memberatkan para pencaker,",0,2025-10-15T13:44:49,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:55:30,1.0.0,0
id.diskominfo.nyarigawe,faf790da-a7af-4c8d-8764-b1fdeb38a1a7,Moch iman Latief,5,good,0,2025-10-15T13:01:12,"Terima Kasih atas saran dan masukannya wargi
",2025-11-21T09:27:02,1.0.0,1
id.diskominfo.nyarigawe,81cc8fe4-cedc-4e33-ac7e-a2b28c49e0b7,Nuna Nana,1,dari awal udh bagus lancar tapi waktu mau isi data yang lain malah ke log out terus sayang banget,0,2025-10-15T12:59:25,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:58:45,1.0.0,0
id.diskominfo.nyarigawe,96611b35-9373-4ef2-99c2-7e64b6255890,Aditya Tanuwijaya,1,"apa coba setiap sesuatu yang di buat oleh pemerintah selalu aja jelek, mau upload ijazah sama transkip nilai aja gabisa, padahal udah di izinkan di pengaturan tetap gabisa, BIG L.",0,2025-10-15T12:32:52,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:03:34,1.0.0,0
id.diskominfo.nyarigawe,077ad838-43fe-414c-b9fe-3ac3d6547bd0,Muhammad Riki,1,gak bisa isi data diri,0,2025-10-15T11:25:11,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:06:07,1.0.0,0
id.diskominfo.nyarigawe,95a40873-553d-4555-b62e-d263db3a4fc3,HARI SAKTI HONDA,1,parah kode otp ke email ga muncul muncul udah seharian,0,2025-10-15T09:50:30,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:58:23,1.0.0,0
id.diskominfo.nyarigawe,0e603b37-d7b3-4061-a8df-b097d435bc95,Sinta Rahmawati,2,susah daftarnya. nomor verifikasi tidak muncul di email. tolong diperbaiki,0,2025-10-15T09:46:40,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:00:12,1.0.0,0
id.diskominfo.nyarigawe,f3b9dca8-0bf9-48c2-a49e-cad048cdbb84,Mile Kite,2,"kenapa setiap mau masuk apk harus login lagi? ribet. tolong kepada pemerintah khususnya devoloper tolong lebih sempurnakan aplikasi nya. dan untuk pihak pemerintah segera bekerjasama dengan perusahaan"" yg ada di jabar supaya kami para pelamar bisa memilih lowongan yang sesuai dengan kriteria kami, karena lowongan yang ada di apk masih sedikit.",0,2025-10-15T09:42:06,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:53:36,,0
id.diskominfo.nyarigawe,c24cb714-a5da-406e-8573-ee0879202a5c,Pejuang Napkah,1,tidak bisa verifikasi,0,2025-10-15T09:39:41,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:02:43,1.0.0,0
id.diskominfo.nyarigawe,814bb0ea-003c-4e0c-bbcf-54148d3f49b7,Hadi Susilo,1,"pengen yg cepet dapet krj dah msles ngirim di aplikasi yg lain cuman formalitas,,dsini cepat daper krj ga",0,2025-10-15T09:37:11,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:01:27,1.0.0,0
id.diskominfo.nyarigawe,b73cbcee-77d3-4126-b389-2fe4b5e360e1,KacaMata 21,1,"kirain aplikasi cari kerja program dari pemerintah Jabar, ternyata isinya sama kaya aplikasi lowongan kerja yg lain,. HAAh percuma di install, ini bukan solusi bagi yg lagi nyari kerja, cuma buang buang waktu aja..",3,2025-10-15T09:27:21,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:05:43,1.0.0,0
id.diskominfo.nyarigawe,1fa7aedf-b3bf-4349-bd83-b4a8c7caa1d8,agung cianjur,1,otp lama kali muncul ny,0,2025-10-15T09:21:36,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:58:04,1.0.0,0
id.diskominfo.nyarigawe,5a7eede1-2a08-40a7-b851-96929ad4e61f,Ibrahim Kenzi,1,19 juta lapangan padel,0,2025-10-15T07:40:59,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:59:54,1.0.0,0
id.diskominfo.nyarigawe,322207ee-3b85-4879-b9a4-7f49b47e5113,Ridwan Sajah,1,"tidak seru , ku kira gem epep mek🤬🤬🤬",0,2025-10-15T07:35:47,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:03:01,,0
id.diskominfo.nyarigawe,6f9e64d0-b295-4644-8234-c2d4f195914a,Rahmat saepul kudus,2,"masih ngebug ga bisa ambil file di gallery padahal sudah di izinkan di pengaturan untuk akses media tolong di perbaiki, karena banyak pengangguran di jawabarat yg ga punya kesempatan bersaing di jawabarat kebanyakan ordal dan di dukung yayasan tertentu yg bahkan bukan warga jawabarat",0,2025-10-14T23:13:31,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:49:50,1.0.0,0
id.diskominfo.nyarigawe,1120f0d7-e1ab-4c21-9fe0-5079640a3935,Isep Muhammad Zaenal mustafa,1,aplikasi cacat saya sudah buat akun Gmail baru Buat login tetep aja salah,0,2025-10-14T21:58:19,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:07:24,1.0.0,0
id.diskominfo.nyarigawe,ad089981-e79a-4c45-8127-a6254bda4aee,Selly Silvia Vany 15,4,"aplikasi nya sudah bagus , cuma pas mau upload foto nya ko ga bisa terus padahal udah di izinkan tapi tetep ga bisa , tolong di perbaiki lagi ya admin , sukses terus untuk Jawa Barat, terimakasih pak Dedi Mulyadi atas perhatiannya untuk warga Jabar semoga sehat selalu aamiin ❤️",1,2025-10-14T21:21:21,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:48:05,1.0.0,1
id.diskominfo.nyarigawe,2805782e-62c6-41b2-a9cb-3e23ba3a6b6c,Abdul Khaer92,5,Alhmdllah terima kasih bupati lucky hakim,0,2025-10-14T21:04:12,"Terima Kasih atas saran dan masukannya wargi
",2025-11-21T09:25:37,1.0.0,1
id.diskominfo.nyarigawe,86e96e7e-1db9-48a7-9720-35ecb4030151,Subali Ali,1,"harus yg berpengalaman saja,tak banyak membantu.",0,2025-10-14T20:17:38,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:07:43,1.0.0,0
id.diskominfo.nyarigawe,b72a48c0-1d17-412b-81aa-5136d6ac98a5,MUHAMMAD YANTO Bleseng,5,ituu upload KTP ga akan ada masalah gitu takut nya di buat aneh2😞,0,2025-10-14T19:52:04,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki
",2025-11-21T09:21:11,1.0.0,1
id.diskominfo.nyarigawe,6052f2f9-20cb-45f9-b765-4aec53b93a80,Aji Mulyana,5,aflakisi ini sangat membantu sekali terhadap yang membutuhkan ..pekerjaan dan yang butuh pekerja..,0,2025-10-14T18:33:58,"Terima Kasih atas saran dan masukannya wargi
",2025-11-21T09:25:09,1.0.0,1
id.diskominfo.nyarigawe,377b3f0c-fe63-4bb0-bc53-fe18bf581be6,Ali Espada,1,"Ribet bgt, terlalu banyak data yg harus di isi..",0,2025-10-14T17:41:29,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:13:23,1.0.0,0
id.diskominfo.nyarigawe,3a49d6ab-dfc1-4364-bbcd-93a4ceab82b3,Iyan bayu Saputra05,1,mau masukin data dokumen gabisa di Poto harus login kembali apk gajelas ngeselken cek orang Sunda namah tolong pa dedi ini benerin apk nya rusak,0,2025-10-14T16:54:15,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T13:50:25,,0
id.diskominfo.nyarigawe,5be46b83-78b5-47e5-b2bf-9b77e7d516a3,Hendro Suwito,1,apaan mo ngelamar ko ga bisa alesan nya lengkapi pengalaman kerja padahal pengalaman kerja sudah di isi dan tersimpan tp masih aja harus di isi aplikasi ga jelas tolong di perbaiki,0,2025-10-14T16:02:08,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T13:57:11,,0
id.diskominfo.nyarigawe,72a881aa-5eba-451a-bcde-ba5f1adc85c0,Fajar Firmansyah,2,"hadeh Indonesia tuh masih aja menggunakan sistem batas batasan untuk pekerjaan, seperti batas usia, sekolah, terutama pengalaman minimal 1 tahun kan gak ngotak. pekerja melamar kerjaan itu ada yang baru lulus sekolah belum ada pengalaman kerja tapi hampir semua lowongan pekerjaan harus ada minimal 1 tahun pengalaman 😂. macam bagaimana ini pak Dedi tolong pak Dedi hapus aja tuh minimal maksimal usia sama kerjaan. gimana masyarakat mau maju kalo nyari kerja buat makan aja banyak aturan ini itu.",0,2025-10-14T13:35:58,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:45:55,,0
id.diskominfo.nyarigawe,a8ebf5ae-0caa-4fcc-80db-f1111494be1e,Diky Hermawan,1,Background pendidikan & pengalaman gue di mesin. tapi AI Match nya cuma 37%. sedangkan perusahaan garmen yang jelas gak ada pengalaman masa Match nya 70%,0,2025-10-14T12:53:56,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:15:40,1.0.0,0
id.diskominfo.nyarigawe,5cde0e39-1d73-4948-979b-798569bec132,dimas sb,5,"aplikasi yang bagus dan effisiensi,,, walau development nya belom sempurna...dan data perusahaan belom semua masuk....otp nya dikasih opsi antara Gmail atau nomer hp wa yang free ☺️😆agar lebih mudah.... Mimin... thanks banget...untuk OS hp dibawah v.12 pasti kendala... ☺️😁✊🫰✌️",8,2025-10-14T09:59:18,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki
",2025-11-21T09:23:33,1.0.0,1
id.diskominfo.nyarigawe,cb8c9d8e-c796-462d-8b80-9ceef0c97117,joy Euy,2,tetep ja pendaftaran nya susah pengalaman kerja nya semuanya pada ilang surat surat nya tahun nya jga lupa saya. katanya tanpa ijasah,0,2025-10-14T07:50:41,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:47:45,1.0.0,0
id.diskominfo.nyarigawe,58e517ab-7e3f-4aa7-a4a4-6a79ec8ea482,M Luqman Fauzan,2,"tolong kak ada bug di pengisian form pendidikan , semua sudah ku berikan izin tapi pemberitahuan tetap muncul dan saya tetap tidak bisa memasukan bukti pendukung yang ada di galeri",0,2025-10-14T07:21:25,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T09:50:54,,0
id.diskominfo.nyarigawe,d0c87813-b73f-4509-97bb-87744215780d,Roni Binsar,5,mohon maaf. mohon diedit untuk penulisan wilayah kec: jatibarang kab:indramayu yaitu kel/ds: lobener. bukan lohbener terimakasih,0,2025-10-14T01:09:19,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki
",2025-11-21T09:19:05,1.0.0,1
id.diskominfo.nyarigawe,39c3db01-7d9a-4f51-957a-1ab061ba955b,Hildan Zaqi Faisal,1,"butut aplikasi na lemot pisan teu bisa di akses , kudu d perbaiki deui yeuh KDM kumaha cenah ?",0,2025-10-14T00:12:50,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T13:59:50,1.0.0,0
